S2ID|Name|Instrument|IssuerID|ISOCountryCode|ISOCurrencyCode|RootID|StartDate|EndDate
CANHXI1|PAN-GLOBAL VENTURES LTD|STOCK|A43816|CAN|CAD|CANHXI1|20020308|20040107
CANHXI1|PAN GLOBAL ENERGY LTD|STOCK|A43816|CAN|CAD|CANHXI1|20040108|20060530
CANHXJ1|BXL ENERGY LTD|STOCK|A43817|CAN|CAD|CANHXJ1|19961231|20010627
CANHXL1|RESSOURCES MIN RADISSON INC|STOCK|A03231|CAN|CAD|CANHXL1|19961231|20751231
CANHXN1|DEMAND GOLD LTD|STOCK|A43819|CAN|CAD|CANHXN1|19961231|19990302
CANHXN1|DEMAND VENTURES LTD|STOCK|A43819|CAN|CAD|CANHXN1|19990303|20000731
CANHXN1|KNEXA COM ENTERPRISES INC|STOCK|A43819|CAN|CAD|CANHXN1|20000801|20030218
CANHXN1|KNEXA SOLUTIONS INC|STOCK|A43819|CAN|CAD|CANHXN1|20030219|20040212
CANHXN1|CLEARFRAME SOLUTIONS INC|STOCK|A43819|CAN|CAD|CANHXN1|20040213|20050501
CANHXN1|CLEARFRAME SOLUTIONS CORP|STOCK|A43819|CAN|CAD|CANHXN1|20050502|20130224
CANHXN1|CLEAR GOLD RESOURCES INC|STOCK|A43819|CAN|CAD|CANHXN1|20130225|20751231
CANHXO1|RADIUS EXPLORATIONS LTD|STOCK|A56061|CAN|CAD|CANHXO1|19981007|20040701
CANHXO1|RADIUS GOLD INC|STOCK|A56061|CAN|CAD|CANHXO1|20040702|20751231
CANHXP1|RESOURCE EQUITY LTD|STOCK|A68781|CAN|CAD|CANHXP1|19961231|20061203
CANHXP1|GEOVIC MINING CORP|STOCK|A68781|CAN|CAD|CANHXP1|20061204|20100321
CANHXP1|GEOVIC MNG CORP|STOCK|A68781|CAN|CAD|CANHXP1|20100322|20751231
CANHXR1|ADMIRAL BAY RES INC|STOCK|A43821|CAN|CAD|CANHXR1|19961231|20751231
CANHXS2|RESIDENTIAL EQUITIES RL ESTATE|STOCK|A03224|CAN|CAD|CANHXS2|19990217|20040705
CANHXT1|CORSAIR EXPLORATION INC|STOCK|A43822|CAN|CAD|CANHXT1|19961231|20020731
CANHXU1|WEST AFRICAN GOLD CORP|STOCK|A01445|CAN|CAD|CANHXU1|19961231|19990426
CANHXU1|FIRST AU STRATEGIES CORP|STOCK|A01445|CAN|CAD|CANHXU1|19990427|20030604
CANHXU1|CANGOLD LTD|STOCK|A01445|CAN|CAD|CANHXU1|20030605|20751231
CANHXV1|REPUBLIC GOLDFIELDS INC|STOCK|A03222|CAN|CAD|CANHXV1|19990112|20010831
CANHXW1|S B VANCOUVER STUDIOS INC|STOCK|A43825|CAN|CAD|CANHXW1|19961231|19990817
CANHXW1|ALGORITHM MEDIA INC|STOCK|A43825|CAN|CAD|CANHXW1|19990818|20030630
CANHXY1|MT TOM MINERALS CORP|STOCK|A17494|CAN|CAD|CANHXY1|19961231|19991020
CANHXY1|GLOBAL NET ENTMNT CORP|STOCK|A17494|CAN|CAD|CANHXY1|19991021|20030930
CANHXZ1|INTL BRAVO RES CORP|STOCK|A02017|CAN|CAD|CANHXZ1|19961231|20020317
CANHXZ1|BRAVO VENTURE GROUP INC|STOCK|A02017|CAN|CAD|CANHXZ1|20020318|20100221
CANHXZ1|BRAVO GOLD CORP|STOCK|A02017|CAN|CAD|CANHXZ1|20100222|20120415
CANHXZ1|HOMESTAKE RESOURCE CORPORATION|STOCK|A02017|CAN|CAD|CANHXZ1|20120416|20751231
CANHYA1|CONS ECOPROGRESS TECH INC|STOCK|A43826|CAN|CAD|CANHYA1|19961231|20100302
CANHYB1|CONS RICHLAND MINES INC|STOCK|A43827|CAN|CAD|CANHYB1|19961231|19990119
CANHYB1|APOGEE MINERALS LTD|STOCK|A43827|CAN|CAD|CANHYB1|19990120|20110327
CANHYB1|APOGEE SILVER LTD|STOCK|A43827|CAN|CAD|CANHYB1|20110328|20751231
CANHYD1|AMAR VENTURES INC|STOCK|A43829|CAN|CAD|CANHYD1|19961231|20010821
CANHYE1|GEE-TEN VENTURES INC|STOCK|A43830|CAN|CAD|CANHYE1|19961231|20100816
CANHYF1|TRIEX RES LTD CDA|STOCK|A43831|CAN|CAD|CANHYF1|19961231|20020716
CANHYF1|TRIEX MINERALS CORP|STOCK|A43831|CAN|CAD|CANHYF1|20020717|20091224
CANHYG1|AQUEST MINERALS CORP|STOCK|A43832|CAN|CAD|CANHYG1|19961231|20020107
CANHYG1|AQUEST EXPL LTD|STOCK|A43832|CAN|CAD|CANHYG1|20020108|20040202
CANHYG1|AQUEST ENERGY LTD|STOCK|A43832|CAN|CAD|CANHYG1|20040203|20050906
CANHYH1|SPOKANE RES LTD|STOCK|A43833|CAN|CAD|CANHYH1|19961231|20010725
CANHYH1|SKN RES LTD|STOCK|A43833|CAN|CAD|CANHYH1|20010726|20050501
CANHYH1|SILVERCORP METALS INC|STOCK|A43833|CAN|CAD|CANHYH1|20050502|20751231
CANHYI1|RHONDA MNG CORP|STOCK|A43834|CAN|CAD|CANHYI1|19961231|20000821
CANHYI1|RHONDA CORP|STOCK|A43834|CAN|CAD|CANHYI1|20000822|20060118
CANHYJ1|BANKS VENTURES LTD|STOCK|A43836|CAN|CAD|CANHYJ1|19961231|20040726
CANHYJ1|BANKS ENERGY INC|STOCK|A43836|CAN|CAD|CANHYJ1|20040727|20051117
CANHYL1|ABITIBI MNG CORP|STOCK|A43837|CAN|CAD|CANHYL1|19961231|20751231
CANHYM1|INSULAR EXPLS LTD|STOCK|A43838|CAN|CAD|CANHYM1|19961231|19990831
CANHYM1|MASUPARIA GOLD CORP|STOCK|A43838|CAN|CAD|CANHYM1|19990901|20751231
CANHYP1|RJZ MNG CORP|STOCK|A64025|CAN|CAD|CANHYP1|19970603|20070617
CANHYP1|VOSTOK MINERALS INC|STOCK|A64025|CAN|CAD|CANHYP1|20070618|20131021
CANHYR1|DEL MAR ENERGY INC|STOCK|A43840|CAN|CAD|CANHYR1|19961231|20000321
CANHYR1|AVENTURA ENERGY INC|STOCK|A43840|CAN|CAD|CANHYR1|20000322|20040513
CANHYT1|FM RES CORP|STOCK|A43841|CAN|CAD|CANHYT1|19961231|20060831
CANHYT1|STRIKEWELL ENERGY CORP|STOCK|A43841|CAN|CAD|CANHYT1|20060901|20751231
CANHYU1|RELIANCE ENERGY INC|STOCK|A43842|CAN|CAD|CANHYU1|19970603|20020203
CANHYU1|NOREX EXPL SVCS INC|STOCK|A43842|CAN|CAD|CANHYU1|20020204|20100421
CANHYU1|TESLA EXPL LTD|STOCK|A43842|CAN|CAD|CANHYU1|20100422|20751231
CANHYV1|GOLDMINCO MNG CORP|STOCK|A43843|CAN|CAD|CANHYV1|19961231|20000405
CANHYV1|GOLDMINCO CORP|STOCK|A43843|CAN|CAD|CANHYV1|20000406|20110731
CANHYW1|RICHMARK RES LTD|STOCK|A70836|CAN|CAD|CANHYW1|19961231|20010821
CANHYX1|RAMARRO RES INC|STOCK|A43844|CAN|CAD|CANHYX1|19961231|20020531
CANHYY1|RICH MINERALS CORP|STOCK|A56062|CAN|CAD|CANHYY1|19961231|20090511
CANHYY1|BLACKHAWK RES CORP|STOCK|A56062|CAN|CAD|CANHYY1|20090512|20751231
CANHYZ1|ROCKY MTN ENERGY CORP|STOCK|A32597|CAN|CAD|CANHYZ1|19961231|20041031
CANHZA1|ROME RES LTD|STOCK|A56063|CAN|CAD|CANHZA1|19961231|20751231
CANHZB1|PALLAUM MINERALS LTD|STOCK|A43845|CAN|CAD|CANHZB1|19961231|20021231
CANHZC1|RUBICON MINERALS CORP|STOCK|A56064|CAN|CAD|CANHZC1|19971119|20751231
CANHZE1|DSI DATOTECH SYS INC|STOCK|A43847|CAN|CAD|CANHZE1|19961231|20021129
CANHZF1|VECTOR AEROSPACE CORP|STOCK|A40430|CAN|CAD|CANHZF1|19980806|20110707
CANHZH1|FRANKS CORP|STOCK|A43848|CAN|CAD|CANHZH1|19961231|19990414
CANHZH1|TRUE NORTH WATER CORP|STOCK|A43848|CAN|CAD|CANHZH1|19990415|20040318
CANHZH1|WATERTOWNE INTL INC|STOCK|A43848|CAN|CAD|CANHZH1|20040319|20060314
CANHZH1|SIGHTUS INC|STOCK|A43848|CAN|CAD|CANHZH1|20060315|20080704
CANHZI1|FRANCISCO GOLD CORP|STOCK|A43849|CAN|CAD|CANHZI1|19961231|20020717
CANHZJ1|ROXI CAP CORP|STOCK|A43850|CAN|CAD|CANHZJ1|19990112|20021128
CANHZJ1|ADVANTAGE WALLSYSTEMS INC|STOCK|A43850|CAN|CAD|CANHZJ1|20021129|20030530
CANHZK1|URBAN JUICE & SODA LTD|STOCK|A56065|CAN|CAD|CANHZK1|19961231|20000802
CANHZK1|JONES SODA CO|STOCK|A56065|CAN|CAD|CANHZK1|20000803|20030924
CANHZK1|JONES SODA CO|CROSS_LIST|A56065|CAN|CAD|USA7UK1|20030925|20071231
CANHZK1|JONES SODA CO|STOCK|A56065|CAN|CAD|CANHZK1|20080101|20090223
CANHZL1|RAPIDFIRE RES LTD|STOCK|A56066|CAN|CAD|CANHZL1|19970319|20030731
CANHZM1|RAYPATH RES LTD|STOCK|A43851|CAN|CAD|CANHZM1|19961231|19991027
CANHZM1|GOLDRAY INC|STOCK|A43851|CAN|CAD|CANHZM1|19991028|20040726
CANHZO1|PETRO PLUS INC A|STOCK|A44995|CAN|CAD|CANHZO1|19961231|19990113
CANHZO1|NORTHERN STAR RES INC A|STOCK|A44995|CAN|CAD|CANHZO1|19990114|20000308
CANHZO1|ODAAT INC A|STOCK|A44995|CAN|CAD|CANHZO1|20000309|20040128
CANHZO1|EXPLOR RES INC|STOCK|A44995|CAN|CAD|CANHZO1|20040129|20751231
CANHZP1|GENERAL FASTENERS INC|STOCK|A43853|CAN|CAD|CANHZP1|19961231|20070913
CANHZQ1|ROCRAVEN RES LTD|STOCK|A43854|CAN|CAD|CANHZQ1|19961231|20030429
CANHZQ1|LIFETIME VENTURES LTD|STOCK|A43854|CAN|CAD|CANHZQ1|20030430|20030512
CANHZR1|REG TECHNOLOGIES INC|STOCK|A64026|CAN|CAD|CANHZR1|19961231|20751231
CANHZS1|FIRSTLINE VENTURES LTD|STOCK|A43855|CAN|CAD|CANHZS1|19961231|19991117
CANHZS1|AEON VENTURES LTD|STOCK|A43855|CAN|CAD|CANHZS1|19991118|20031002
CANHZU1|ROYAL RDS CORP|STOCK|A43856|CAN|CAD|CANHZU1|19961231|20020529
CANHZU1|ROYAL ROADS CORP NEW|STOCK|A43856|CAN|CAD|CANHZU1|20020530|20100705
CANHZU1|BUCHANS MINERALS CORP|STOCK|A43856|CAN|CAD|CANHZU1|20100706|20130718
CANHZV1|FAIRHAVEN RES LTD|STOCK|A43858|CAN|CAD|CANHZV1|19961231|20020528
CANHZV1|INTL FAIRHAVEN RES LTD|STOCK|A43858|CAN|CAD|CANHZV1|20020529|20040119
CANHZW1|OURO BRASIL LTD|STOCK|A43859|CAN|CAD|CANHZW1|19961231|20000217
CANHZW1|CONS OURO BRASIL LTD|STOCK|A43859|CAN|CAD|CANHZW1|20000218|20020902
CANHZW1|SUPERIOR DIAMONDS INC|STOCK|A43859|CAN|CAD|CANHZW1|20020903|20080414
CANHZW1|NORTHERN SUPERIOR RES INC|STOCK|A43859|CAN|CAD|CANHZW1|20080415|20751231
CANHZX1|RESSOURCES SEARCHGOLD INC|STOCK|A56067|CAN|CAD|CANHZX1|19970929|20111031
CANHZX1|SEARCHGOLD RES INC|STOCK|A56067|CAN|CAD|CANHZX1|20111101|20130630
CANHZX1|GRAVITAS FINANCIAL|STOCK|A56067|CAN|CAD|CANHZX1|20130701|20751231
CANHZY1|REQUEST SEISMIC SURVEYS LTD|STOCK|A88046|CAN|CAD|CANHZY1|19990112|20010319
CANHZY1|REQUEST INCOME TR|STOCK|A88046|CAN|CAD|CANHZY1|20010320|20020205
CANHZZ1|ROGERS SUGAR INCOME FD|STOCK|A03264|CAN|CAD|CANHZZ1|19981013|20110103
CANHZZ1|ROGERS SUGAR INC|STOCK|A03264|CAN|CAD|CANHZZ1|20110104|20751231
CANHZZ2|ROGERS SUGAR INCOME FD|STOCK|A03264|CAN|CAD|CANHZZ2|20020131|20020407
CANIAA1|RED SEA TECHNOLOGIES LTD|STOCK|A43860|CAN|CAD|CANIAA1|19980724|20000430
CANIAA1|GIE ENVIRONMENT TECHNOLOGIES|STOCK|A43860|CAN|CAD|CANIAA1|20000501|20111217
CANIAC1|ROYAL SOVEREIGN EXPL INC|STOCK|A43861|CAN|CAD|CANIAC1|19980415|20020711
CANIAC1|RSX ENERGY INC|STOCK|A43861|CAN|CAD|CANIAC1|20020712|20080704
CANIAD1|RTM HLDGS INC|STOCK|A56068|CAN|CAD|CANIAD1|19980129|19991214
CANIAD1|SUSTAINABLE ENERGY TECHNOLOGIS|STOCK|A56068|CAN|CAD|CANIAD1|19991215|20130908
CANIAD1|EGUANA TECHNOLOGIES INC|STOCK|A56068|CAN|CAD|CANIAD1|20130909|20751231
CANIAE1|RMN TECHNOLOGIES INC|STOCK|A43862|CAN|CAD|CANIAE1|19980630|19990224
CANIAE1|GLOBAL RAILWAY INDS LTD|STOCK|A43862|CAN|CAD|CANIAE1|19990225|20751231
CANIAF1|CANADIAN RES INCOME TR II|STOCK|A57731|CAN|CAD|CANIAF1|19970220|20020409
CANIAG1|CANADIAN RES INCOME TR|STOCK|A57731|CAN|CAD|CANIAG1|19961231|20751231
CANIAI1|INDO METALS LTD|STOCK|A43863|CAN|CAD|CANIAI1|19961231|20010313
CANIAI1|BLUE LAGOON VENTURES INC|STOCK|A43863|CAN|CAD|CANIAI1|20010314|20021231
CANIAJ1|ROYAL TR REAL ESTATE PARTNSHP|STOCK|A88047|CAN|CAD|CANIAJ1|19961231|20010821
CANIAK1|TRINITY CTL LTD|STOCK|A43864|CAN|CAD|CANIAK1|19961231|20030130
CANIAK1|SUNRIDGE GOLD CORP|STOCK|A43864|CAN|CAD|CANIAK1|20030131|20751231
CANIAL1|PLAYER PETE CORP|STOCK|A43865|CAN|CAD|CANIAL1|19961231|20010831
CANIAM1|GENCO RES LTD|STOCK|A43866|CAN|CAD|CANIAM1|19961231|20101115
CANIAM1|SILVERMEX RESOURCES|STOCK|A43866|CAN|CAD|CANIAM1|20101116|20120708
CANIAN1|RUPERT RES LTD|STOCK|A58429|CAN|CAD|CANIAN1|19961231|20751231
CANIAO1|SILVERARROW EXPLORATIONS INC|STOCK|A43867|CAN|CAD|CANIAO1|19961231|20010704
CANIAO1|ALADDIN RES CORP|STOCK|A43867|CAN|CAD|CANIAO1|20010705|20060925
CANIAO1|GOLD POINT ENERGY CORP|STOCK|A43867|CAN|CAD|CANIAO1|20060926|20090918
CANIAP1|UKT RECYCLING TECHNOLOGIES INC|STOCK|A43869|CAN|CAD|CANIAP1|19961231|20080129
CANIAP1|SILVER RECYCLING CO|STOCK|A43869|CAN|CAD|CANIAP1|20080130|20100609
CANIAQ1|RAVEN ENERGY LTD|STOCK|A56069|CAN|CAD|CANIAQ1|19981013|20060709
CANIAR1|RED RAVEN RES INC|STOCK|A43870|CAN|CAD|CANIAR1|19971125|20010917
CANIAR1|RISE ENERGY LTD|STOCK|A43870|CAN|CAD|CANIAR1|20010918|20040830
CANIAR1|DELPHI ENERGY CORP|STOCK|A43870|CAN|CAD|CANIAR1|20040831|20751231
CANIAS1|RIVERSTONE RES INC|STOCK|A71537|CAN|CAD|CANIAS1|19970424|20130224
CANIAS1|TRUE GOLD MINING INC|STOCK|A71537|CAN|CAD|CANIAS1|20130225|20751231
CANIAU1|REDWOOD ENERGY LTD|STOCK|A55354|CAN|CAD|CANIAU1|19961231|20040601
CANIAV1|CONS EARTH STEWARDS INC|STOCK|A43872|CAN|CAD|CANIAV1|19961231|20020829
CANIAV1|ROYAL COUNTY MINERALS CORP|STOCK|A43872|CAN|CAD|CANIAV1|20020830|20031029
CANIAW1|ROXWELL GOLD MINES LTD|STOCK|A70839|CAN|CAD|CANIAW1|19990112|20031013
CANIAX1|ROYALSTAR RES LTD|STOCK|A43873|CAN|CAD|CANIAX1|19961231|20000306
CANIAX1|ROYAL VICTORIA MINERALS LTD|STOCK|A43873|CAN|CAD|CANIAX1|20000307|20030630
CANIAY1|RAYSTAR ENTERPRISES LTD|STOCK|A71538|CAN|CAD|CANIAY1|19981203|20080129
CANIAY1|RAYSTAR CAPITAL LTD|STOCK|A71538|CAN|CAD|CANIAY1|20080130|20131007
CANIAY1|NEWMARKET GOLD INC|STOCK|A71538|CAN|CAD|CANIAY1|20131008|20751231
CANIAZ1|STALL LAKE MINES LTD|STOCK|A70840|CAN|CAD|CANIAZ1|19961231|20020731
CANIBA1|SABLE RES LTD|STOCK|A64027|CAN|CAD|CANIBA1|19970618|20751231
CANIBB1|CSG RES LTD|STOCK|A43874|CAN|CAD|CANIBB1|19961231|19990921
CANIBB1|ARTGALLERYLIVE COM MNGMNT LTD|STOCK|A43874|CAN|CAD|CANIBB1|19990922|20010117
CANIBB1|ADAPTIVE MARKETING SOLUTIONS|STOCK|A43874|CAN|CAD|CANIBB1|20010118|20020117
CANIBB1|PERMISSION MARKETING SOLUTIONS|STOCK|A43874|CAN|CAD|CANIBB1|20020118|20060103
CANIBB1|PACIFIC ASIA CHINA ENERGY INC|STOCK|A43874|CAN|CAD|CANIBB1|20060104|20080713
CANIBD1|STARCAST CORP|STOCK|A43875|CAN|CAD|CANIBD1|19990112|19990525
CANIBD1|SAT TEL CORP|STOCK|A43875|CAN|CAD|CANIBD1|19990526|20030331
CANIBE1|SPARLING CAP CORP|STOCK|A70841|CAN|CAD|CANIBE1|19990112|20000928
CANIBE1|RED-TAIL INFOTECH INC|STOCK|A70841|CAN|CAD|CANIBE1|20000929|20030327
CANIBE1|LIFE SCIENCES INSTITUTE INC|STOCK|A70841|CAN|CAD|CANIBE1|20030328|20030630
CANIBF1|STEALTH MNG CORP|STOCK|A43876|CAN|CAD|CANIBF1|19970529|20010531
CANIBF1|STEALTH MINERALS LTD|STOCK|A43876|CAN|CAD|CANIBF1|20010601|20751231
CANIBH1|SANTOY RES LTD|STOCK|A56070|CAN|CAD|CANIBH1|19961231|20030427
CANIBH1|SANTOY RES LTD NEW|STOCK|A56070|CAN|CAD|CANIBH1|20030428|20090723
CANIBH1|VIRGINIA ENERGY RES INC|STOCK|A56070|CAN|CAD|CANIBH1|20090724|20120927
CANIBH1|ANTHEM RES INC|STOCK|A56070|CAN|CAD|CANIBH1|20120928|20751231
CANIBI1|MCCARTHY CORPORATION PLC|STOCK|A25690|CAN|CAD|CANIBI1|19990112|20030530
CANIBJ1|ENVIPCO AUTOMATED RECYLING INC|STOCK|A43877|CAN|CAD|CANIBJ1|19961231|19990819
CANIBJ1|AUTOMATED RECYCLING INC|STOCK|A43877|CAN|CAD|CANIBJ1|19990820|20010228
CANIBJ1|OCEANLAKE COMMERCE INC|STOCK|A43877|CAN|CAD|CANIBJ1|20010301|20090714
CANIBK1|SAWTOOTH INTL RES INC|STOCK|A63544|CAN|CAD|CANIBK1|19961231|20060416
CANIBL1|CONSOLIDATED SAMARKAND RES INC|STOCK|A43878|CAN|CAD|CANIBL1|19961231|19991014
CANIBL1|SOHO RES CORP|STOCK|A43878|CAN|CAD|CANIBL1|19991015|20130116
CANIBL1|TELSON RESOURCES|STOCK|A43878|CAN|CAD|CANIBL1|20130117|20751231
CANIBM1|TIGER INTL RES INC|STOCK|A43880|CAN|CAD|CANIBM1|19961231|20751231
CANIBN1|SAMSON HEALTHCARE CORP|STOCK|A70842|CAN|CAD|CANIBN1|19971009|20030228
CANIBO1|VICTORY VENTURES INC|STOCK|A43881|CAN|CAD|CANIBO1|19961231|19990727
CANIBO1|GLOBAL INVT COM FINL INC|STOCK|A43881|CAN|CAD|CANIBO1|19990728|20010403
CANIBO1|GLOBAL INVESTMENT FINL GRP INC|STOCK|A43881|CAN|CAD|CANIBO1|20010404|20020304
CANIBO1|GLOBAL FINL GROUP INC|STOCK|A43881|CAN|CAD|CANIBO1|20020305|20070416
CANIBO1|EGX GROUP INC|STOCK|A43881|CAN|CAD|CANIBO1|20070417|20090714
CANIBP1|STRATABOUND MINERALS CORP|STOCK|A56071|CAN|CAD|CANIBP1|19961231|20751231
CANIBQ1|SABINA RES LTD|STOCK|A56072|CAN|CAD|CANIBQ1|19961231|20051016
CANIBQ1|SABINA SILVER CORP|STOCK|A56072|CAN|CAD|CANIBQ1|20051017|20091028
CANIBQ1|SABINA GOLD & SILVER CORP|STOCK|A56072|CAN|CAD|CANIBQ1|20091029|20751231
CANIBR1|CANADREAM CORP|STOCK|A56073|CAN|CAD|CANIBR1|19971120|20751231
CANIBU1|SCHWANBERG INTL INC|STOCK|A71539|CAN|CAD|CANIBU1|19961231|20080129
CANIBU1|MYSTIQUE ENERGY INC|STOCK|A71539|CAN|CAD|CANIBU1|20080130|20130827
CANIBU1|ANGEL BIOVENTURES|STOCK|A71539|CAN|CAD|CANIBU1|20130828|20751231
CANIBV1|SOUTH ATLANTIC RESOURCES LTD|STOCK|A43882|CAN|CAD|CANIBV1|19961231|20020402
CANIBV1|SOUTH ATLANTIC VENTURES LTD|STOCK|A43882|CAN|CAD|CANIBV1|20020403|20040812
CANIBV1|LUNDIN MINING CORP|STOCK|A43882|CAN|CAD|CANIBV1|20040813|20751231
CANIBW1|BERWICK RETIREMENT COMMUNITIES|STOCK|A43883|CAN|CAD|CANIBW1|19961231|20051204
CANIBY1|UNITERRE RES LTD|STOCK|A56074|CAN|CAD|CANIBY1|19961231|20061102
CANIBY1|NAIKUN WIND ENERGY GROUP INC|STOCK|A56074|CAN|CAD|CANIBY1|20061103|20751231
CANIBZ1|LABEL DEPOT CORP|STOCK|A43884|CAN|CAD|CANIBZ1|19990112|20010919
CANIBZ1|LDC VENTURES INC|STOCK|A43884|CAN|CAD|CANIBZ1|20010920|20080129
CANIBZ1|MINT TECHNOLOGY CORP|STOCK|A43884|CAN|CAD|CANIBZ1|20080130|20130811
CANIBZ1|MINT CORPORATION|STOCK|A43884|CAN|CAD|CANIBZ1|20130812|20751231
CANICA1|SIDON INTL RES CORP|STOCK|A34834|CAN|CAD|CANICA1|19961231|20120214
CANICA1|CAMEO RESOURCES CO|STOCK|A34834|CAN|CAD|CANICA1|20120215|20751231
CANICC1|NEW VENORO GOLD CORP|STOCK|A56075|CAN|CAD|CANICC1|19961231|20000727
CANICC1|VANTECK TECHNOLOGY CORP|STOCK|A56075|CAN|CAD|CANICC1|20000728|20030116
CANICC1|VRB PWR SYS INC|STOCK|A56075|CAN|CAD|CANICC1|20030117|20100225
CANICD1|SOFAME TECHNOLOGIES INC|STOCK|A03468|CAN|CAD|CANICD1|19961231|20751231
CANICE1|R I S RES INTL CORP|STOCK|A43885|CAN|CAD|CANICE1|19961231|19990308
CANICE1|RIS RES INTL CORP|STOCK|A43885|CAN|CAD|CANICE1|19990309|19991109
CANICE1|CUBIX INVESTMENTS INC|STOCK|A43885|CAN|CAD|CANICE1|19991110|20010123
CANICE1|CUBIX INVESTMENTS LTD|STOCK|A43885|CAN|CAD|CANICE1|20010124|20031109
CANICE1|Q INVESTMENTS LTD|STOCK|A43885|CAN|CAD|CANICE1|20031110|20751231
CANICF1|SEBRING RES LTD|STOCK|A43886|CAN|CAD|CANICF1|19980122|20020422
CANICF1|PHARMAGAP INC|STOCK|A43886|CAN|CAD|CANICF1|20020423|20751231
CANICG1|SUN ENTMT HLDG CORP|STOCK|A60388|CAN|CAD|CANICG1|19961231|20751231
CANICH1|SOUTHESK ENERGY LTD|STOCK|A03494|CAN|CAD|CANICH1|19961231|20041228
CANICI1|SHANE RES LTD|STOCK|A56076|CAN|CAD|CANICI1|19961231|20751231
CANICJ1|S R I OIL & GAS INC|STOCK|A43887|CAN|CAD|CANICJ1|19970109|19990728
CANICJ1|HORNET ENERGY LTD|STOCK|A43887|CAN|CAD|CANICJ1|19990729|20010831
CANICK1|SILVER EAGLE RES LTD|STOCK|A43888|CAN|CAD|CANICK1|19961231|20010312
CANICK1|MERCATOR MINERALS LTD|STOCK|A43888|CAN|CAD|CANICK1|20010313|20751231
CANICL1|DBA TELECOM CORP|STOCK|A43889|CAN|CAD|CANICL1|19961231|20040916
CANICL1|MAGNUM MINERALS CORP|STOCK|A43889|CAN|CAD|CANICL1|20040917|20051002
CANICL1|MAGNUM URANIUM CORP|STOCK|A43889|CAN|CAD|CANICL1|20051003|20090707
CANICM1|SEVENTH ENERGY LTD NEW A|STOCK|A03398|CAN|CAD|CANICM1|19961231|20030715
CANICM1|SEVENTH ENERGY LTD NEW|STOCK|A03398|CAN|CAD|CANICM1|20030716|20040415
CANICM2|SEVENTH ENERGY LTD NEW B|STOCK|A03398|CAN|CAD|CANICM2|19970429|20021129
CANICO1|STARFIELD RES INC|STOCK|A56077|CAN|CAD|CANICO1|19961231|20130418
CANICR1|ASPEN ENERGY CORP|STOCK|A43892|CAN|CAD|CANICR1|19961231|20030505
CANICR1|ASPEN RES CORP NEW|STOCK|A43892|CAN|CAD|CANICR1|20030506|20060329
CANICS1|LARIAT PPTY CORP|STOCK|A43893|CAN|CAD|CANICS1|19961231|20030602
CANICS1|LARIAT RES LTD|STOCK|A43893|CAN|CAD|CANICS1|20030603|20040922
CANICS1|LARIAT ENERGY LTD|STOCK|A43893|CAN|CAD|CANICS1|20040923|20751231
CANICT1|SHORE GOLD INC|STOCK|A56078|CAN|CAD|CANICT1|19961231|20751231
CANICU1|ACHIEVA DEV CORP|STOCK|A43894|CAN|CAD|CANICU1|19961231|20080708
CANICU1|ANGUS VENTURES CORP|STOCK|A43894|CAN|CAD|CANICU1|20080709|20090714
CANICU1|ENCANTO POTASH CORP|STOCK|A43894|CAN|CAD|CANICU1|20090715|20751231
CANICW1|STIRRUP CREEK GOLD LTD|STOCK|A62394|CAN|CAD|CANICW1|19961231|20030727
CANICW1|ADANAC GOLD|STOCK|A62394|CAN|CAD|CANICW1|20030728|20041103
CANICW1|ADANAC MOLY CORP|STOCK|A62394|CAN|CAD|CANICW1|20041104|20061105
CANICW1|ADANAC MOLYBDENUM CORP|STOCK|A62394|CAN|CAD|CANICW1|20061106|20751231
CANICX1|SHAMROCK RES INC|STOCK|A56079|CAN|CAD|CANICX1|19961231|20030821
CANICX1|PACIFIC ENERGY RES LTD|STOCK|A56079|CAN|CAD|CANICX1|20030822|20101118
CANICY1|ARCTURUS RES LTD|STOCK|A43895|CAN|CAD|CANICY1|19961231|20001218
CANICY1|ARCTURUS VENTURES INC|STOCK|A43895|CAN|CAD|CANICY1|20001219|20751231
CANIDA1|NEW SAGE RES LTD|STOCK|A43896|CAN|CAD|CANIDA1|19990112|20031127
CANIDA1|CONSOLIDATED NEW SAGE RES LTD|STOCK|A43896|CAN|CAD|CANIDA1|20031128|20070523
CANIDA1|NEW SAGE ENERGY CORP|STOCK|A43896|CAN|CAD|CANIDA1|20070524|20751231
CANIDB1|SHAWS INDL CORP|STOCK|A70844|CAN|CAD|CANIDB1|19970411|20030331
CANIDC1|SHININGBANK ENERGY INCOME FD|STOCK|A56080|CAN|CAD|CANIDC1|19990112|20070716
CANIDD1|SPEARHEAD RES INC|STOCK|A56081|CAN|CAD|CANIDD1|19990112|20041003
CANIDD1|ARCTOS PETE CORP|STOCK|A56081|CAN|CAD|CANIDD1|20041004|20071111
CANIDD1|STETSON OIL & GAS LTD|STOCK|A56081|CAN|CAD|CANIDD1|20071112|20751231
CANIDE1|SHEER ENERGY INC|STOCK|A68782|CAN|CAD|CANIDE1|19980406|20051023
CANIDE1|CYGAM ENERGY INC|STOCK|A68782|CAN|CAD|CANIDE1|20051024|20751231
